2009.06.18,00:45,1.39390,1.39400,1.39340,1.39350,58
2009.06.18,01:00,1.39340,1.39500,1.39320,1.39490,75
2009.06.18,01:15,1.39500,1.39520,1.39420,1.39470,45
2009.06.18,01:30,1.39480,1.39580,1.39470,1.39530,42
2009.06.18,01:45,1.39620,1.39710,1.39600,1.39680,86
2009.06.18,02:00,1.39670,1.39670,1.39410,1.39440,142
2009.06.18,02:15,1.39450,1.39610,1.39440,1.39560,117
2009.06.18,02:30,1.39570,1.39600,1.39480,1.39580,67
2009.06.18,02:45,1.39570,1.39580,1.39460,1.39500,110
2009.06.18,03:00,1.39510,1.39730,1.39490,1.39650,130
2009.06.18,03:15,1.39660,1.39660,1.39430,1.39460,159
2009.06.18,03:30,1.39470,1.39520,1.39380,1.39460,122
2009.06.18,03:45,1.39450,1.39460,1.39370,1.39460,79
2009.06.18,04:00,1.39450,1.39470,1.39410,1.39440,52
2009.06.18,04:15,1.39450,1.39480,1.39440,1.39480,66
2009.06.18,04:30,1.39490,1.39560,1.39490,1.39560,68
2009.06.18,04:45,1.39570,1.39600,1.39530,1.39570,74
2009.06.18,05:00,1.39580,1.39680,1.39580,1.39610,93
2009.06.18,05:15,1.39600,1.39600,1.39460,1.39490,76
2009.06.18,05:30,1.39480,1.39530,1.39460,1.39520,74
2009.06.18,05:45,1.39510,1.39580,1.39500,1.39580,34
2009.06.18,06:00,1.39590,1.39590,1.39510,1.39540,62
2009.06.18,06:15,1.39530,1.39550,1.39470,1.39510,37
2009.06.18,06:30,1.39520,1.39550,1.39460,1.39500,66
2009.06.18,06:45,1.39490,1.39540,1.39260,1.39280,113
2009.06.18,07:00,1.39270,1.39400,1.39220,1.39250,140
2009.06.18,07:15,1.39240,1.39400,1.39220,1.39310,120
2009.06.18,07:30,1.39300,1.39440,1.39300,1.39440,103
2009.06.18,07:45,1.39430,1.39470,1.39370,1.39400,95
2009.06.18,08:00,1.39390,1.39560,1.39360,1.39540,205
2009.06.18,08:15,1.39550,1.39670,1.39540,1.39620,162
2009.06.18,08:30,1.39630,1.39650,1.39490,1.39640,162
2009.06.18,08:45,1.39630,1.39730,1.39550,1.39610,215
2009.06.18,09:00,1.39600,1.39850,1.39540,1.39770,234
2009.06.18,09:15,1.39780,1.39900,1.39720,1.39770,170
2009.06.18,09:30,1.39760,1.39810,1.39520,1.39520,256
2009.06.18,09:45,1.39530,1.39590,1.39420,1.39470,211
2009.06.18,10:00,1.39460,1.39480,1.39290,1.39380,241
2009.06.18,10:15,1.39370,1.39500,1.39350,1.39460,251
2009.06.18,10:30,1.39450,1.39450,1.39290,1.39450,307
2009.06.18,10:45,1.39460,1.39480,1.39060,1.39150,293
2009.06.18,11:00,1.39140,1.39330,1.39090,1.39320,175
2009.06.18,11:15,1.39310,1.39430,1.39230,1.39370,212
2009.06.18,11:30,1.39360,1.39460,1.39360,1.39440,150
2009.06.18,11:45,1.39430,1.39570,1.39310,1.39570,151
2009.06.18,12:00,1.39580,1.39590,1.39370,1.39390,163
2009.06.18,12:15,1.39400,1.39470,1.39330,1.39350,184
2009.06.18,12:30,1.39360,1.39470,1.39350,1.39380,81
2009.06.18,12:45,1.39390,1.39390,1.39180,1.39270,174
2009.06.18,13:00,1.39280,1.39350,1.39240,1.39320,163
2009.06.18,13:15,1.39310,1.39410,1.39290,1.39410,109
2009.06.18,13:30,1.39400,1.39420,1.39290,1.39290,155
2009.06.18,13:45,1.39280,1.39300,1.39100,1.39110,150
2009.06.18,14:00,1.39100,1.39220,1.39090,1.39190,177
2009.06.18,14:15,1.39180,1.39300,1.39180,1.39270,163
2009.06.18,14:30,1.39260,1.39580,1.39260,1.39430,466
2009.06.18,14:45,1.39440,1.39610,1.39370,1.39520,455
2009.06.18,15:00,1.39530,1.39720,1.39430,1.39670,366
2009.06.18,15:15,1.39680,1.39770,1.39580,1.39640,343
2009.06.18,15:30,1.39650,1.39660,1.39450,1.39570,497
2009.06.18,15:45,1.39560,1.39860,1.39530,1.39830,489
2009.06.18,16:00,1.39810,1.40000,1.39740,1.39810,650
2009.06.18,16:15,1.39820,1.39940,1.39680,1.39700,420
2009.06.18,16:30,1.39710,1.39750,1.39510,1.39560,333
2009.06.18,16:45,1.39570,1.39660,1.39530,1.39590,303
2009.06.18,17:00,1.39610,1.39730,1.39600,1.39700,276
2009.06.18,17:15,1.39710,1.39910,1.39710,1.39760,263
2009.06.18,17:30,1.39770,1.39780,1.39640,1.39650,189
2009.06.18,17:45,1.39640,1.39770,1.39620,1.39760,174
2009.06.18,18:00,1.39770,1.39880,1.39750,1.39770,162
2009.06.18,18:15,1.39760,1.39790,1.39670,1.39740,114
2009.06.18,18:30,1.39750,1.39750,1.39570,1.39570,141
2009.06.18,18:45,1.39580,1.39730,1.39570,1.39690,88
2009.06.18,19:00,1.39710,1.39720,1.39620,1.39710,136
2009.06.18,19:15,1.39720,1.39760,1.39630,1.39660,139
2009.06.18,19:30,1.39650,1.39660,1.39430,1.39450,167
2009.06.18,19:45,1.39460,1.39490,1.39130,1.39140,165
2009.06.18,20:00,1.39130,1.39170,1.38710,1.38920,405
2009.06.18,20:15,1.38910,1.39000,1.38830,1.38970,225
2009.06.18,20:30,1.38980,1.39050,1.38890,1.38930,205
2009.06.18,20:45,1.38940,1.39010,1.38830,1.39000,181
2009.06.18,21:00,1.39010,1.39030,1.38870,1.38920,159
2009.06.18,21:15,1.38930,1.39060,1.38920,1.38950,124
2009.06.18,21:30,1.38940,1.38980,1.38820,1.38920,116
2009.06.18,21:45,1.38910,1.38930,1.38800,1.38890,110
2009.06.18,22:00,1.38880,1.38940,1.38840,1.38840,100
2009.06.18,22:15,1.38850,1.38940,1.38840,1.38920,49
2009.06.18,22:30,1.38930,1.38980,1.38910,1.38960,67
2009.06.18,22:45,1.38980,1.39050,1.38970,1.39000,95
2009.06.18,23:00,1.38990,1.39070,1.38980,1.39060,48
2009.06.18,23:15,1.39050,1.39060,1.39020,1.39040,36
2009.06.18,23:30,1.39050,1.39070,1.38940,1.38940,32
2009.06.18,23:45,1.38930,1.39060,1.38930,1.39050,46
2009.06.19,00:00,1.39060,1.39160,1.39060,1.39100,53
2009.06.19,00:15,1.39110,1.39130,1.39040,1.39070,49
2009.06.19,00:30,1.39050,1.39120,1.39050,1.39120,49
2009.06.19,00:45,1.39110,1.39140,1.39100,1.39130,34
2009.06.19,01:00,1.39120,1.39160,1.39110,1.39150,62
2009.06.19,01:15,1.39160,1.39160,1.39120,1.39130,31
2009.06.19,01:30,1.39140,1.39150,1.39020,1.39080,68
2009.06.19,01:45,1.39070,1.39090,1.39060,1.39080,26
2009.06.19,02:00,1.39070,1.39080,1.38820,1.38850,116
2009.06.19,02:15,1.38840,1.39000,1.38840,1.38920,140
2009.06.19,02:30,1.38930,1.39010,1.38920,1.38980,84
2009.06.19,02:45,1.38990,1.39110,1.38960,1.39110,121
2009.06.19,03:00,1.39120,1.39160,1.39080,1.39120,101
2009.06.19,03:15,1.39110,1.39210,1.39070,1.39150,81
2009.06.19,03:30,1.39140,1.39170,1.39120,1.39140,49
2009.06.19,03:45,1.39150,1.39190,1.39040,1.39060,94
2009.06.19,04:00,1.39070,1.39140,1.39010,1.39120,104
2009.06.19,04:15,1.39110,1.39120,1.38930,1.38960,98
2009.06.19,04:30,1.38970,1.39060,1.38970,1.39040,85
2009.06.19,04:45,1.39050,1.39150,1.39020,1.39110,89
2009.06.19,05:00,1.39120,1.39180,1.39110,1.39180,90
2009.06.19,05:15,1.39170,1.39170,1.39080,1.39110,56
2009.06.19,05:30,1.39120,1.39230,1.39110,1.39220,63
2009.06.19,05:45,1.39230,1.39250,1.39140,1.39190,72
2009.06.19,06:00,1.39180,1.39270,1.39170,1.39210,80
2009.06.19,06:15,1.39200,1.39210,1.39150,1.39160,44
2009.06.19,06:30,1.39150,1.39230,1.39150,1.39230,58
2009.06.19,06:45,1.39220,1.39230,1.39120,1.39150,61
2009.06.19,07:00,1.39160,1.39320,1.39110,1.39310,106
2009.06.19,07:15,1.39320,1.39470,1.39310,1.39440,99
2009.06.19,07:30,1.39430,1.39460,1.39380,1.39440,85
2009.06.19,07:45,1.39430,1.39460,1.39340,1.39360,114
2009.06.19,08:00,1.39350,1.39430,1.39330,1.39360,263
2009.06.19,08:15,1.39350,1.39350,1.39190,1.39210,186
2009.06.19,08:30,1.39220,1.39290,1.39110,1.39150,165
2009.06.19,08:45,1.39140,1.39240,1.39090,1.39240,169
2009.06.19,09:00,1.39230,1.39350,1.39110,1.39300,222
2009.06.19,09:15,1.39290,1.39350,1.39260,1.39320,158
2009.06.19,09:30,1.39330,1.39430,1.39330,1.39350,121
2009.06.19,09:45,1.39340,1.39350,1.39230,1.39330,170
2009.06.19,10:00,1.39320,1.39360,1.39190,1.39200,181
2009.06.19,10:15,1.39210,1.39220,1.39080,1.39100,216
2009.06.19,10:30,1.39090,1.39100,1.38870,1.38920,260
2009.06.19,10:45,1.38910,1.38940,1.38820,1.38920,232
2009.06.19,11:00,1.38910,1.39030,1.38910,1.39030,147
2009.06.19,11:15,1.39020,1.39190,1.38990,1.39160,158
2009.06.19,11:30,1.39170,1.39220,1.39110,1.39120,160
2009.06.19,11:45,1.39130,1.39180,1.39090,1.39130,190
2009.06.19,12:00,1.39120,1.39330,1.39020,1.39290,212
2009.06.19,12:15,1.39280,1.39290,1.39080,1.39100,181
2009.06.19,12:30,1.39090,1.39310,1.39070,1.39230,218
2009.06.19,12:45,1.39220,1.39330,1.39170,1.39320,135
2009.06.19,13:00,1.39330,1.39420,1.39320,1.39370,164
2009.06.19,13:15,1.39380,1.39470,1.39340,1.39340,121
2009.06.19,13:30,1.39350,1.39360,1.39220,1.39280,134
2009.06.19,13:45,1.39270,1.39340,1.39240,1.39250,118
2009.06.19,14:00,1.39260,1.39350,1.39260,1.39320,180
2009.06.19,14:15,1.39310,1.39450,1.39270,1.39350,238
2009.06.19,14:30,1.39360,1.39450,1.39250,1.39270,253
2009.06.19,14:45,1.39280,1.39280,1.39150,1.39170,155
2009.06.19,15:00,1.39180,1.39320,1.39050,1.39090,234
2009.06.19,15:15,1.39100,1.39230,1.39100,1.39130,208
2009.06.19,15:30,1.39120,1.39350,1.39110,1.39330,304
2009.06.19,15:45,1.39340,1.39360,1.39180,1.39210,466
2009.06.19,16:00,1.39220,1.39310,1.39080,1.39100,330
2009.06.19,16:15,1.39090,1.39190,1.39040,1.39090,275
